time	V(n001)	V(n002)
1.989284427722197e-003	-1.345541e+000	2.515373e-002
1.993190677722197e-003	-8.554236e-001	2.875208e-002
1.997096927722197e-003	-3.647906e-001	3.502525e-002
2.001003177722197e-003	1.260622e-001	5.590807e-002
2.002649864272174e-003	3.329764e-001	9.412841e-002
2.003579912779272e-003	4.498272e-001	1.510519e-001
2.004888274663231e-003	6.141821e-001	2.728532e-001
2.005755260328468e-003	7.230697e-001	3.644915e-001
2.006963135564992e-003	8.747343e-001	5.000209e-001
2.009378886038040e-003	1.177904e+000	7.803591e-001
2.012120761283329e-003	1.521668e+000	1.105573e+000
2.016027011283329e-003	2.011342e+000	1.579046e+000
2.019933261283329e-003	2.499073e+000	2.052550e+000
2.023839511283329e-003	2.984862e+000	2.526086e+000
2.027745761283329e-003	3.468709e+000	2.999653e+000
2.031652011283329e-003	3.950612e+000	3.473250e+000
2.035558261283329e-003	4.430574e+000	3.946880e+000
2.039464511283329e-003	4.908592e+000	4.420540e+000
2.049509154140472e-003	6.132981e+000	5.633593e+000
2.059553796997615e-003	7.321539e+000	6.812082e+000
2.069598439854757e-003	8.474267e+000	7.956005e+000
2.079643082711901e-003	9.591164e+000	9.065364e+000
2.089687725569043e-003	1.067223e+001	1.014016e+001
2.099732368426186e-003	1.171747e+001	1.118039e+001
2.109777011283329e-003	1.272688e+001	1.218605e+001
2.126518082711901e-003	1.430703e+001	1.376022e+001
2.143259154140472e-003	1.569685e+001	1.514489e+001
2.160000225569044e-003	1.689633e+001	1.634007e+001
2.176741296997615e-003	1.790547e+001	1.734575e+001
2.193482368426186e-003	1.872428e+001	1.816193e+001
2.210223439854758e-003	1.935275e+001	1.878862e+001
2.226964511283329e-003	1.979088e+001	1.922581e+001
2.247053796997615e-003	1.997298e+001	1.940718e+001
2.267143082711901e-003	1.985600e+001	1.929048e+001
2.287232368426186e-003	1.943996e+001	1.887572e+001
2.307321654140472e-003	1.872484e+001	1.816289e+001
